Customer,ID,Anker SKU,PDT,Forecast Type,Quarter,Week,Forecast - Units,Forecast Revenue,Delta Units,Delta Revenue,Gap Flag,IsCurrentQ,,,
WM,657,A7726J21,Data New Accessories,Constrained,Q4 2025,202549,"1,166","$13,409.00",0.00,$0.00,,FALSE,657A7726J21,11.5,Fresh Week 35
WM,657,A7726J21,Data New Accessories,Unconstrained,Q4 2025,202549,"1,166","$13,409.00",0.00,$0.00,,FALSE,657A7726J21,11.5,Fresh Week 35
WM,657,A7726J21,Data New Accessories,Constrained,Q4 2025,202550,"1,754","$20,171.00",0.00,$0.00,,FALSE,657A7726J21,11.5,Fresh Week 35
WM,657,A7726J21,Data New Accessories,Unconstrained,Q4 2025,202550,"1,754","$20,171.00",0.00,$0.00,,FALSE,657A7726J21,11.5,Fresh Week 35
WM,657,A7726J21,Data New Accessories,Constrained,Q4 2025,202551,"1,511","$17,376.50",0.00,$0.00,,FALSE,657A7726J21,11.5,Fresh Week 35
WM,657,A7726J21,Data New Accessories,Unconstrained,Q4 2025,202551,"1,511","$17,376.50",0.00,$0.00,,FALSE,657A7726J21,11.5,Fresh Week 35
WM,657,A7726J21,Data New Accessories,Constrained,Q4 2025,202552,"1,484","$17,066.00",0.00,$0.00,,FALSE,657A7726J21,11.5,Fresh Week 35
WM,657,A7726J21,Data New Accessories,Unconstrained,Q4 2025,202552,"1,484","$17,066.00",0.00,$0.00,,FALSE,657A7726J21,11.5,Fresh Week 35
WM,657,A8013H12-1,Essential,Constrained,Q3 2025,202536,"2,400","$13,896.00",0.00,$0.00,,TRUE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H12-1,Essential,Unconstrained,Q3 2025,202536,"2,400","$13,896.00",0.00,$0.00,,TRUE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H12-1,Essential,Constrained,Q3 2025,202537,"3,579","$20,722.41",0.00,$0.00,,TRUE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H12-1,Essential,Unconstrained,Q3 2025,202537,"3,579","$20,722.41",0.00,$0.00,,TRUE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H12-1,Essential,Constrained,Q3 2025,202538,"3,687","$21,347.73",0.00,$0.00,,TRUE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H12-1,Essential,Unconstrained,Q3 2025,202538,"3,687","$21,347.73",0.00,$0.00,,TRUE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H12-1,Essential,Constrained,Q3 2025,202539,"3,618","$20,948.22",0.00,$0.00,,TRUE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H12-1,Essential,Unconstrained,Q3 2025,202539,"3,618","$20,948.22",0.00,$0.00,,TRUE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H12-1,Essential,Constrained,Q4 2025,202540,"3,579","$20,722.41",0.00,$0.00,,FALSE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H12-1,Essential,Unconstrained,Q4 2025,202540,"3,579","$20,722.41",0.00,$0.00,,FALSE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H12-1,Essential,Constrained,Q4 2025,202541,"3,672","$21,260.88",0.00,$0.00,,FALSE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H12-1,Essential,Unconstrained,Q4 2025,202541,"3,672","$21,260.88",0.00,$0.00,,FALSE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H12-1,Essential,Constrained,Q4 2025,202542,"3,537","$20,479.23",0.00,$0.00,,FALSE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H12-1,Essential,Unconstrained,Q4 2025,202542,"3,537","$20,479.23",0.00,$0.00,,FALSE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H12-1,Essential,Constrained,Q4 2025,202543,"3,538","$20,485.02",0.00,$0.00,,FALSE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H12-1,Essential,Unconstrained,Q4 2025,202543,"3,538","$20,485.02",0.00,$0.00,,FALSE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H12-1,Essential,Constrained,Q4 2025,202544,"3,480","$20,149.20",0.00,$0.00,,FALSE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H12-1,Essential,Unconstrained,Q4 2025,202544,"3,480","$20,149.20",0.00,$0.00,,FALSE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H12-1,Essential,Constrained,Q4 2025,202545,"3,257","$18,858.03",0.00,$0.00,,FALSE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H12-1,Essential,Unconstrained,Q4 2025,202545,"3,257","$18,858.03",0.00,$0.00,,FALSE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H12-1,Essential,Constrained,Q4 2025,202546,"3,218","$18,632.22",0.00,$0.00,,FALSE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H12-1,Essential,Unconstrained,Q4 2025,202546,"3,218","$18,632.22",0.00,$0.00,,FALSE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H12-1,Essential,Constrained,Q4 2025,202547,"3,433","$19,877.07",0.00,$0.00,,FALSE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H12-1,Essential,Unconstrained,Q4 2025,202547,"3,433","$19,877.07",0.00,$0.00,,FALSE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H12-1,Essential,Constrained,Q4 2025,202548,"3,695","$21,394.05",0.00,$0.00,,FALSE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H12-1,Essential,Unconstrained,Q4 2025,202548,"3,695","$21,394.05",0.00,$0.00,,FALSE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H12-1,Essential,Constrained,Q4 2025,202549,"3,563","$20,629.77",0.00,$0.00,,FALSE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H12-1,Essential,Unconstrained,Q4 2025,202549,"3,563","$20,629.77",0.00,$0.00,,FALSE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H12-1,Essential,Constrained,Q4 2025,202550,"4,853","$28,098.87",0.00,$0.00,,FALSE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H12-1,Essential,Unconstrained,Q4 2025,202550,"4,853","$28,098.87",0.00,$0.00,,FALSE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H12-1,Essential,Constrained,Q4 2025,202551,"4,728","$27,375.12",0.00,$0.00,,FALSE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H12-1,Essential,Unconstrained,Q4 2025,202551,"4,728","$27,375.12",0.00,$0.00,,FALSE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H12-1,Essential,Constrained,Q4 2025,202552,"3,756","$21,747.24",0.00,$0.00,,FALSE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H12-1,Essential,Unconstrained,Q4 2025,202552,"3,756","$21,747.24",0.00,$0.00,,FALSE,657A8013H12-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Constrained,Q3 2025,202536,"1,944","$11,255.76",0.00,$0.00,,TRUE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Unconstrained,Q3 2025,202536,"1,944","$11,255.76",0.00,$0.00,,TRUE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Constrained,Q3 2025,202537,"1,708","$9,889.32",0.00,$0.00,,TRUE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Unconstrained,Q3 2025,202537,"1,708","$9,889.32",0.00,$0.00,,TRUE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Constrained,Q3 2025,202538,"1,760","$10,190.40",0.00,$0.00,,TRUE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Unconstrained,Q3 2025,202538,"1,760","$10,190.40",0.00,$0.00,,TRUE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Constrained,Q3 2025,202539,"1,727","$9,999.33",0.00,$0.00,,TRUE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Unconstrained,Q3 2025,202539,"1,727","$9,999.33",0.00,$0.00,,TRUE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Constrained,Q4 2025,202540,"1,708","$9,889.32",0.00,$0.00,,FALSE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Unconstrained,Q4 2025,202540,"1,708","$9,889.32",0.00,$0.00,,FALSE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Constrained,Q4 2025,202541,"1,752","$10,144.08",0.00,$0.00,,FALSE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Unconstrained,Q4 2025,202541,"1,752","$10,144.08",0.00,$0.00,,FALSE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Constrained,Q4 2025,202542,"1,688","$9,773.52",0.00,$0.00,,FALSE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Unconstrained,Q4 2025,202542,"1,688","$9,773.52",0.00,$0.00,,FALSE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Constrained,Q4 2025,202543,"1,688","$9,773.52",0.00,$0.00,,FALSE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Unconstrained,Q4 2025,202543,"1,688","$9,773.52",0.00,$0.00,,FALSE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Constrained,Q4 2025,202544,"1,661","$9,617.19",0.00,$0.00,,FALSE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Unconstrained,Q4 2025,202544,"1,661","$9,617.19",0.00,$0.00,,FALSE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Constrained,Q4 2025,202545,"1,554","$8,997.66",0.00,$0.00,,FALSE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Unconstrained,Q4 2025,202545,"1,554","$8,997.66",0.00,$0.00,,FALSE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Constrained,Q4 2025,202546,"1,536","$8,893.44",0.00,$0.00,,FALSE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Unconstrained,Q4 2025,202546,"1,536","$8,893.44",0.00,$0.00,,FALSE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Constrained,Q4 2025,202547,"1,638","$9,484.02",0.00,$0.00,,FALSE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Unconstrained,Q4 2025,202547,"1,638","$9,484.02",0.00,$0.00,,FALSE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Constrained,Q4 2025,202548,"1,763","$10,207.77",0.00,$0.00,,FALSE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Unconstrained,Q4 2025,202548,"1,763","$10,207.77",0.00,$0.00,,FALSE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Constrained,Q4 2025,202549,"1,700","$9,843.00",0.00,$0.00,,FALSE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Unconstrained,Q4 2025,202549,"1,700","$9,843.00",0.00,$0.00,,FALSE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Constrained,Q4 2025,202550,"2,316","$13,409.64",0.00,$0.00,,FALSE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Unconstrained,Q4 2025,202550,"2,316","$13,409.64",0.00,$0.00,,FALSE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Constrained,Q4 2025,202551,"2,256","$13,062.24",0.00,$0.00,,FALSE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Unconstrained,Q4 2025,202551,"2,256","$13,062.24",0.00,$0.00,,FALSE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Constrained,Q4 2025,202552,"1,792","$10,375.68",0.00,$0.00,,FALSE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A8013H92-1,Essential,Unconstrained,Q4 2025,202552,"1,792","$10,375.68",0.00,$0.00,,FALSE,657A8013H92-1,5.79,Fresh Week 35
WM,657,A81B6H21-1,Essential,Constrained,Q3 2025,202536,"31,428","$209,939.04",0.00,$0.00,,TRUE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81B6H21-1,Essential,Unconstrained,Q3 2025,202536,"31,428","$209,939.04",0.00,$0.00,,TRUE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81B6H21-1,Essential,Constrained,Q3 2025,202537,"21,384","$142,845.12",0.00,$0.00,,TRUE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81B6H21-1,Essential,Unconstrained,Q3 2025,202537,"21,384","$142,845.12",0.00,$0.00,,TRUE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81B6H21-1,Essential,Constrained,Q3 2025,202538,"8,044","$53,733.92",0.00,$0.00,,TRUE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81B6H21-1,Essential,Unconstrained,Q3 2025,202538,"8,044","$53,733.92",0.00,$0.00,,TRUE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81B6H21-1,Essential,Constrained,Q3 2025,202539,"7,893","$52,725.24",0.00,$0.00,,TRUE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81B6H21-1,Essential,Unconstrained,Q3 2025,202539,"7,893","$52,725.24",0.00,$0.00,,TRUE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81B6H21-1,Essential,Constrained,Q4 2025,202540,"7,809","$52,164.12",0.00,$0.00,,FALSE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81B6H21-1,Essential,Unconstrained,Q4 2025,202540,"7,809","$52,164.12",0.00,$0.00,,FALSE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81B6H21-1,Essential,Constrained,Q4 2025,202541,"8,010","$53,506.80",0.00,$0.00,,FALSE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81B6H21-1,Essential,Unconstrained,Q4 2025,202541,"8,010","$53,506.80",0.00,$0.00,,FALSE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81B6H21-1,Essential,Constrained,Q4 2025,202542,"7,716","$51,542.88",0.00,$0.00,,FALSE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81B6H21-1,Essential,Unconstrained,Q4 2025,202542,"7,716","$51,542.88",0.00,$0.00,,FALSE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81B6H21-1,Essential,Constrained,Q4 2025,202543,"7,718","$51,556.24","-32,282.00","-$215,643.76",Supply Gap,FALSE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81B6H21-1,Essential,Unconstrained,Q4 2025,202543,"40,000","$267,200.00",0.00,$0.00,,FALSE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81B6H21-1,Essential,Constrained,Q4 2025,202544,"7,593","$50,721.24",0.00,$0.00,,FALSE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81B6H21-1,Essential,Unconstrained,Q4 2025,202544,"7,593","$50,721.24",0.00,$0.00,,FALSE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81B6H21-1,Essential,Constrained,Q4 2025,202545,"7,105","$47,461.40",0.00,$0.00,,FALSE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81B6H21-1,Essential,Unconstrained,Q4 2025,202545,"7,105","$47,461.40",0.00,$0.00,,FALSE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81B6H21-1,Essential,Constrained,Q4 2025,202546,"7,021","$46,900.28",0.00,$0.00,,FALSE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81B6H21-1,Essential,Unconstrained,Q4 2025,202546,"7,021","$46,900.28",0.00,$0.00,,FALSE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81B6H21-1,Essential,Constrained,Q4 2025,202547,"7,490","$50,033.20",0.00,$0.00,,FALSE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81B6H21-1,Essential,Unconstrained,Q4 2025,202547,"7,490","$50,033.20",0.00,$0.00,,FALSE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81B6H21-1,Essential,Constrained,Q4 2025,202548,"8,061","$53,847.48",0.00,$0.00,,FALSE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81B6H21-1,Essential,Unconstrained,Q4 2025,202548,"8,061","$53,847.48",0.00,$0.00,,FALSE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81B6H21-1,Essential,Constrained,Q4 2025,202549,"7,772","$51,916.96",0.00,$0.00,,FALSE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81B6H21-1,Essential,Unconstrained,Q4 2025,202549,"7,772","$51,916.96",0.00,$0.00,,FALSE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81B6H21-1,Essential,Constrained,Q4 2025,202550,"10,587","$70,721.16",0.00,$0.00,,FALSE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81B6H21-1,Essential,Unconstrained,Q4 2025,202550,"10,587","$70,721.16",0.00,$0.00,,FALSE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81B6H21-1,Essential,Constrained,Q4 2025,202551,"10,315","$68,904.20",0.00,$0.00,,FALSE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81B6H21-1,Essential,Unconstrained,Q4 2025,202551,"10,315","$68,904.20",0.00,$0.00,,FALSE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81B6H21-1,Essential,Constrained,Q4 2025,202552,"8,193","$54,729.24",0.00,$0.00,,FALSE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81B6H21-1,Essential,Unconstrained,Q4 2025,202552,"8,193","$54,729.24",0.00,$0.00,,FALSE,657A81B6H21-1,6.68,Fresh Week 35
WM,657,A81F6H11-1,Essential,Constrained,Q3 2025,202536,"5,760","$25,632.00",0.00,$0.00,,TRUE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F6H11-1,Essential,Unconstrained,Q3 2025,202536,"5,760","$25,632.00",0.00,$0.00,,TRUE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F6H11-1,Essential,Constrained,Q3 2025,202537,"16,492","$73,389.40",0.00,$0.00,,TRUE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F6H11-1,Essential,Unconstrained,Q3 2025,202537,"16,492","$73,389.40",0.00,$0.00,,TRUE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F6H11-1,Essential,Constrained,Q3 2025,202538,"16,992","$75,614.40",0.00,$0.00,,TRUE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F6H11-1,Essential,Unconstrained,Q3 2025,202538,"16,992","$75,614.40",0.00,$0.00,,TRUE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F6H11-1,Essential,Constrained,Q3 2025,202539,"16,674","$74,199.30",0.00,$0.00,,TRUE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F6H11-1,Essential,Unconstrained,Q3 2025,202539,"16,674","$74,199.30",0.00,$0.00,,TRUE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F6H11-1,Essential,Constrained,Q4 2025,202540,"16,496","$73,407.20",0.00,$0.00,,FALSE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F6H11-1,Essential,Unconstrained,Q4 2025,202540,"16,496","$73,407.20",0.00,$0.00,,FALSE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F6H11-1,Essential,Constrained,Q4 2025,202541,"16,922","$75,302.90",0.00,$0.00,,FALSE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F6H11-1,Essential,Unconstrained,Q4 2025,202541,"16,922","$75,302.90",0.00,$0.00,,FALSE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F6H11-1,Essential,Constrained,Q4 2025,202542,"16,301","$72,539.45",0.00,$0.00,,FALSE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F6H11-1,Essential,Unconstrained,Q4 2025,202542,"16,301","$72,539.45",0.00,$0.00,,FALSE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F6H11-1,Essential,Constrained,Q4 2025,202543,"16,304","$72,552.80",0.00,$0.00,,FALSE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F6H11-1,Essential,Unconstrained,Q4 2025,202543,"16,304","$72,552.80",0.00,$0.00,,FALSE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F6H11-1,Essential,Constrained,Q4 2025,202544,"16,039","$71,373.55",0.00,$0.00,,FALSE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F6H11-1,Essential,Unconstrained,Q4 2025,202544,"16,039","$71,373.55",0.00,$0.00,,FALSE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F6H11-1,Essential,Constrained,Q4 2025,202545,"15,008","$66,785.60",0.00,$0.00,,FALSE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F6H11-1,Essential,Unconstrained,Q4 2025,202545,"15,008","$66,785.60",0.00,$0.00,,FALSE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F6H11-1,Essential,Constrained,Q4 2025,202546,"14,831","$65,997.95",0.00,$0.00,,FALSE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F6H11-1,Essential,Unconstrained,Q4 2025,202546,"14,831","$65,997.95",0.00,$0.00,,FALSE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F6H11-1,Essential,Constrained,Q4 2025,202547,"15,823","$70,412.35",0.00,$0.00,,FALSE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F6H11-1,Essential,Unconstrained,Q4 2025,202547,"15,823","$70,412.35",0.00,$0.00,,FALSE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F6H11-1,Essential,Constrained,Q4 2025,202548,"17,030","$75,783.50",0.00,$0.00,,FALSE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F6H11-1,Essential,Unconstrained,Q4 2025,202548,"17,030","$75,783.50",0.00,$0.00,,FALSE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F6H11-1,Essential,Constrained,Q4 2025,202549,"16,418","$73,060.10",0.00,$0.00,,FALSE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F6H11-1,Essential,Unconstrained,Q4 2025,202549,"16,418","$73,060.10",0.00,$0.00,,FALSE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F6H11-1,Essential,Constrained,Q4 2025,202550,"22,365","$99,524.25",0.00,$0.00,,FALSE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F6H11-1,Essential,Unconstrained,Q4 2025,202550,"22,365","$99,524.25",0.00,$0.00,,FALSE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F6H11-1,Essential,Constrained,Q4 2025,202551,"21,791","$96,969.95",0.00,$0.00,,FALSE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F6H11-1,Essential,Unconstrained,Q4 2025,202551,"21,791","$96,969.95",0.00,$0.00,,FALSE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F6H11-1,Essential,Constrained,Q4 2025,202552,"17,308","$77,020.60",0.00,$0.00,,FALSE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F6H11-1,Essential,Unconstrained,Q4 2025,202552,"17,308","$77,020.60",0.00,$0.00,,FALSE,657A81F6H11-1,4.45,Fresh Week 35
WM,657,A81F7H11-1,Essential,Constrained,Q3 2025,202536,"4,320","$28,080.00",0.00,$0.00,,TRUE,657A81F7H11-1,6.5,Fresh Week 35
WM,657,A81F7H11-1,Essential,Unconstrained,Q3 2025,202536,"4,320","$28,080.00",0.00,$0.00,,TRUE,657A81F7H11-1,6.5,Fresh Week 35
WM,657,A81F7H11-1,Essential,Constrained,Q3 2025,202537,"5,995","$38,967.50",0.00,$0.00,,TRUE,657A81F7H11-1,6.5,Fresh Week 35
WM,657,A81F7H11-1,Essential,Unconstrained,Q3 2025,202537,"5,995","$38,967.50",0.00,$0.00,,TRUE,657A81F7H11-1,6.5,Fresh Week 35
WM,657,A81F7H11-1,Essential,Constrained,Q3 2025,202538,"6,177","$40,150.50",0.00,$0.00,,TRUE,657A81F7H11-1,6.5,Fresh Week 35
WM,657,A81F7H11-1,Essential,Unconstrained,Q3 2025,202538,"6,177","$40,150.50",0.00,$0.00,,TRUE,657A81F7H11-1,6.5,Fresh Week 35
WM,657,A81F7H11-1,Essential,Constrained,Q3 2025,202539,"6,061","$39,396.50",0.00,$0.00,,TRUE,657A81F7H11-1,6.5,Fresh Week 35
WM,657,A81F7H11-1,Essential,Unconstrained,Q3 2025,202539,"6,061","$39,396.50",0.00,$0.00,,TRUE,657A81F7H11-1,6.5,Fresh Week 35
WM,657,A81F7H11-1,Essential,Constrained,Q4 2025,202540,"5,996","$38,974.00",0.00,$0.00,,FALSE,657A81F7H11-1,6.5,Fresh Week 35
WM,657,A81F7H11-1,Essential,Unconstrained,Q4 2025,202540,"5,996","$38,974.00",0.00,$0.00,,FALSE,657A81F7H11-1,6.5,Fresh Week 35
WM,657,A81F7H11-1,Essential,Constrained,Q4 2025,202541,"6,151","$39,981.50",0.00,$0.00,,FALSE,657A81F7H11-1,6.5,Fresh Week 35
WM,657,A81F7H11-1,Essential,Unconstrained,Q4 2025,202541,"6,151","$39,981.50",0.00,$0.00,,FALSE,657A81F7H11-1,6.5,Fresh Week 35
WM,657,A81F7H11-1,Essential,Constrained,Q4 2025,202542,"5,925","$38,512.50",0.00,$0.00,,FALSE,657A81F7H11-1,6.5,Fresh Week 35
WM,657,A81F7H11-1,Essential,Unconstrained,Q4 2025,202542,"5,925","$38,512.50",0.00,$0.00,,FALSE,657A81F7H11-1,6.5,Fresh Week 35
WM,657,A81F7H11-1,Essential,Constrained,Q4 2025,202543,"5,926","$38,519.00",0.00,$0.00,,FALSE,657A81F7H11-1,6.5,Fresh Week 35
WM,657,A81F7H11-1,Essential,Unconstrained,Q4 2025,202543,"5,926","$38,519.00",0.00,$0.00,,FALSE,657A81F7H11-1,6.5,Fresh Week 35
WM,657,A81F7H11-1,Essential,Constrained,Q4 2025,202544,"5,830","$37,895.00",0.00,$0.00,,FALSE,657A81F7H11-1,6.5,Fresh Week 35
WM,657,A81F7H11-1,Essential,Unconstrained,Q4 2025,202544,"5,830","$37,895.00",0.00,$0.00,,FALSE,657A81F7H11-1,6.5,Fresh Week 35
WM,657,A81F7H11-1,Essential,Constrained,Q4 2025,202545,"5,456","$35,464.00",0.00,$0.00,,FALSE,657A81F7H11-1,6.5,Fresh Week 35
WM,657,A81F7H11-1,Essential,Unconstrained,Q4 2025,202545,"5,456","$35,464.00",0.00,$0.00,,FALSE,657A81F7H11-1,6.5,Fresh Week 35
WM,657,A81F7H11-1,Essential,Constrained,Q4 2025,202546,"5,391","$35,041.50",0.00,$0.00,,FALSE,657A81F7H11-1,6.5,Fresh Week 35
WM,657,A81F7H11-1,Essential,Unconstrained,Q4 2025,202546,"5,391","$35,041.50",0.00,$0.00,,FALSE,657A81F7H11-1,6.5,Fresh Week 35
WM,657,A81F7H11-1,Essential,Constrained,Q4 2025,202547,"5,752","$37,388.00",0.00,$0.00,,FALSE,657A81F7H11-1,6.5,Fresh Week 35
